comparison_id,dataset,claim_role,candidate,baseline,iou_gain,f1_gain,bf1_3_gain,chamfer_reduction,bf1_gain_per_iou_gain,candidate_bf1_3,baseline_bf1_3,candidate_chamfer,baseline_chamfer
gf6_topoiwl_vs_mobilenetv3_unet,GF6_TCUNet,main_lightweight_comparison,TopoIWL-Net (MobileNetV3),MobileNetV3-UNet,0.0032278180866447477,0.002452962169405649,0.011405565036671414,1.5265292709314495,3.53352163303827,0.9421024865643669,0.9306969215276955,4.058848520274883,5.585377791206333
sealand_topoiwl_vs_mobilenetv3_unet,SeaLand_Coastline_2025,main_lightweight_comparison,TopoIWL-Net (MobileNetV3),MobileNetV3-UNet,-2.98903672940399e-06,-9.595837030872191e-05,0.2869106065875259,79.8445845548437,95987.6483835431,0.9077903509410097,0.6208797443534838,4.333261007719819,84.17784556256353
glh_topoiwl_fusion_vs_deeplabv3_mobilenet,GLH-Water,stress_test_boundary_localization,TopoIWL-Net + continuity fusion,DeepLabV3-MobileNet,-0.002123135986548679,-0.0011817714595437968,0.07970652526011565,-4.646055442895315,37.541884158670754,0.6427270801059884,0.5630205548458729,31.10907791013507,26.463022467239757
gf6_full_vs_mask_only,GF6_TCUNet,ablation_causality,Full TopoIWL-Net,Mask-only variant,0.0165958645933759,0.015033220900220435,0.024279429099688013,3.2396617185365275,1.4629806698578962,0.9421024865643669,0.9178230574646788,4.059116492315737,7.298778210852265
sealand_full_vs_mask_only,SeaLand_Coastline_2025,ablation_causality,Full TopoIWL-Net,Mask-only variant,0.0012465698690106342,0.0005417052136857618,0.2933291749492692,80.42508515924047,235.3090526582966,0.9077903509410097,0.6144611759917405,4.333261007719819,84.7583461669603
